,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway
201412180GSW,-152.0,-139.0,-143.0,-141.0,-143.0,,-141.0,-125.0,140.0,124.0,118.0,120.0,112.0,,120.0,114.0
201412180HOU,-227.0,-196.0,-208.0,-200.0,-196.0,,-200.0,-196.0,204.0,175.0,170.0,170.0,150.0,,170.0,160.0
201412180SAC,-345.0,-323.0,-333.0,-345.0,-333.0,,-345.0,-333.0,315.0,285.0,260.0,280.0,243.0,,270.0,260.0
201412190BOS,-233.0,-250.0,-270.0,-263.0,-256.0,,-270.0,-263.0,213.0,222.0,215.0,220.0,194.0,,220.0,210.0
201412190CLE,-588.0,-667.0,-769.0,-714.0,-625.0,,-769.0,-1000.0,509.0,545.0,550.0,500.0,415.0,,525.0,650.0
201412190DEN,140.0,145.0,133.0,140.0,123.0,,145.0,150.0,-152.0,-161.0,-161.0,-161.0,-159.0,,-167.0,-182.0
201412190DET,300.0,264.0,235.0,275.0,242.0,,265.0,280.0,-333.0,-303.0,-294.0,-345.0,-333.0,,-333.0,-357.0
201412190LAL,225.0,199.0,190.0,210.0,185.0,,200.0,200.0,-244.0,-222.0,-238.0,-250.0,-244.0,,-244.0,-250.0
201412190MEM,-270.0,-263.0,-286.0,-263.0,-278.0,,-286.0,-278.0,245.0,239.0,229.0,229.0,206.0,,229.0,220.0
201412190MIA,204.0,204.0,210.0,210.0,189.0,,210.0,200.0,-227.0,-233.0,-263.0,-250.0,-250.0,,-250.0,-250.0
201412190ORL,-169.0,-175.0,-179.0,-175.0,-179.0,,-175.0,-182.0,154.0,158.0,148.0,154.0,138.0,,154.0,150.0
201412190PHI,166.0,166.0,154.0,110.0,152.0,,167.0,175.0,-182.0,-185.0,-189.0,-189.0,-196.0,,-192.0,-213.0
201412190SAS,-185.0,-196.0,-204.0,-200.0,-192.0,,-200.0,-196.0,170.0,175.0,165.0,170.0,149.0,,170.0,160.0
201412200CHO,-154.0,-164.0,-169.0,-164.0,-172.0,,-167.0,-182.0,142.0,150.0,138.0,145.0,133.0,,145.0,150.0
201412200DAL,-588.0,-667.0,-769.0,-714.0,-667.0,,-714.0,-667.0,509.0,545.0,540.0,500.0,436.0,,500.0,475.0
201412200DEN,-147.0,-149.0,-152.0,-169.0,-159.0,,-152.0,-161.0,135.0,136.0,125.0,150.0,123.0,,129.0,135.0
201412200HOU,-217.0,-196.0,-217.0,-208.0,-222.0,,-222.0,-213.0,198.0,175.0,175.0,175.0,170.0,,179.0,175.0
201412200LAC,-345.0,-588.0,-625.0,-667.0,-625.0,,-667.0,-667.0,315.0,480.0,459.0,450.0,396.0,,475.0,475.0
201412200NOP,-204.0,-200.0,-238.0,-222.0,-217.0,,-227.0,-222.0,186.0,181.0,190.0,179.0,168.0,,185.0,185.0
201412200NYK,213.0,210.0,190.0,210.0,190.0,,210.0,220.0,-233.0,-233.0,-233.0,-250.0,-250.0,,-250.0,-278.0
201412210BRK,-143.0,-127.0,-132.0,-135.0,-135.0,,-135.0,-137.0,131.0,114.0,108.0,114.0,106.0,,114.0,114.0
201412210CLE,-169.0,-192.0,-213.0,-200.0,-200.0,,-200.0,-200.0,154.0,173.0,170.0,170.0,154.0,,170.0,165.0
201412210MIA,140.0,142.0,138.0,140.0,122.0,,135.0,140.0,-152.0,-156.0,-167.0,-161.0,-156.0,,-156.0,-167.0
201412210MIN,160.0,142.0,138.0,150.0,134.0,,145.0,145.0,-175.0,-156.0,-169.0,-169.0,-172.0,,-167.0,-175.0
201412210OKC,-294.0,-303.0,-333.0,-323.0,-303.0,,-333.0,-333.0,265.0,269.0,260.0,260.0,225.0,,265.0,260.0
201412210ORL,-400.0,-476.0,-500.0,-500.0,-476.0,,-500.0,-455.0,355.0,400.0,370.0,350.0,324.0,,375.0,350.0
201412210SAC,-263.0,-312.0,-323.0,-345.0,-333.0,,-345.0,-303.0,240.0,274.0,254.0,275.0,242.0,,270.0,240.0
201412210TOR,-909.0,-909.0,-1250.0,-1250.0,-1250.0,,-1250.0,-1250.0,730.0,736.0,800.0,750.0,623.0,,750.0,750.0
201412210WAS,-238.0,-222.0,-244.0,-238.0,-250.0,,-233.0,-250.0,220.0,200.0,195.0,200.0,191.0,,190.0,200.0
201412220CHI,-175.0,-175.0,-179.0,-179.0,-189.0,,-172.0,-189.0,160.0,158.0,148.0,160.0,146.0,,150.0,154.0
201412220CHO,-137.0,-128.0,-141.0,-135.0,-141.0,,-141.0,-139.0,125.0,117.0,116.0,114.0,110.0,,120.0,120.0
201412220DAL,-164.0,-185.0,-192.0,-179.0,-189.0,,-185.0,-208.0,150.0,167.0,154.0,160.0,147.0,,165.0,170.0
201412220GSW,-769.0,-769.0,-909.0,-909.0,-833.0,,-833.0,-1111.0,660.0,606.0,600.0,600.0,471.0,,550.0,700.0
201412220HOU,-175.0,-200.0,-213.0,-208.0,-200.0,,-222.0,-222.0,160.0,179.0,170.0,175.0,152.0,,179.0,179.0
201412220MEM,-455.0,-385.0,-400.0,-400.0,-385.0,,-435.0,-455.0,400.0,333.0,309.0,300.0,279.0,,325.0,350.0
201412220SAS,-109.0,-108.0,-114.0,-115.0,-116.0,,-116.0,-110.0,100.0,-102.0,-106.0,-105.0,-110.0,,-105.0,-110.0
201412230ATL,-116.0,-120.0,-125.0,-125.0,-127.0,,-125.0,-149.0,108.0,108.0,102.0,104.0,100.0,,104.0,125.0
201412230BRK,-167.0,-159.0,-175.0,-175.0,-169.0,,-175.0,-182.0,154.0,144.0,145.0,154.0,131.0,,154.0,150.0
201412230CLE,-1667.0,-2500.0,-2000.0,-2500.0,-2000.0,,-2500.0,-2000.0,1200.0,1400.0,1050.0,1200.0,806.0,,1150.0,1000.0
201412230IND,122.0,104.0,100.0,100.0,-105.0,,100.0,100.0,-132.0,-115.0,-122.0,-120.0,-120.0,,-120.0,-118.0
201412230LAL,550.0,516.0,459.0,450.0,396.0,,475.0,525.0,-667.0,-625.0,-625.0,-667.0,-625.0,,-667.0,-769.0
201412230MIA,-345.0,-323.0,-357.0,-345.0,-345.0,,-370.0,-370.0,315.0,285.0,275.0,275.0,252.0,,280.0,290.0
201412230MIL,-200.0,-233.0,-213.0,-250.0,-233.0,,-244.0,-250.0,181.0,204.0,175.0,210.0,177.0,,200.0,200.0
201412230OKC,-159.0,-185.0,-189.0,-189.0,-204.0,,-200.0,-200.0,146.0,166.0,154.0,165.0,158.0,,170.0,165.0
201412230ORL,-125.0,-123.0,-127.0,-130.0,-130.0,,-132.0,-130.0,114.0,110.0,104.0,110.0,102.0,,110.0,110.0
201412230PHO,-106.0,-118.0,-125.0,-120.0,-120.0,,-120.0,-115.0,-102.0,106.0,102.0,100.0,-105.0,,100.0,-103.0
201412230WAS,-139.0,-143.0,-149.0,-145.0,-152.0,,-147.0,-154.0,127.0,129.0,123.0,125.0,119.0,,125.0,129.0
201412250CHI,-588.0,-833.0,-1000.0,-909.0,-909.0,,-1000.0,-769.0,509.0,671.0,650.0,600.0,513.0,,650.0,509.0
201412250LAC,-125.0,-128.0,-132.0,-135.0,-133.0,,-135.0,-137.0,114.0,116.0,108.0,114.0,104.0,,114.0,114.0
201412250MIA,235.0,204.0,195.0,220.0,195.0,,210.0,210.0,-256.0,-233.0,-244.0,-263.0,-256.0,,-250.0,-263.0
201412250NYK,204.0,175.0,170.0,179.0,166.0,,179.0,185.0,-227.0,-196.0,-213.0,-222.0,-217.0,,-222.0,-227.0
201412250SAS,-263.0,-256.0,-263.0,-263.0,-263.0,,-278.0,-263.0,240.0,227.0,210.0,220.0,197.0,,225.0,210.0
201412260ATL,-400.0,-455.0,-526.0,-500.0,-476.0,,-500.0,-500.0,355.0,390.0,390.0,350.0,333.0,,375.0,375.0
201412260BOS,-133.0,-123.0,-128.0,-125.0,-130.0,,-132.0,-125.0,124.0,112.0,106.0,104.0,102.0,,110.0,104.0
201412260DAL,-1000.0,-1000.0,-1429.0,-1250.0,-1429.0,,-1429.0,-909.0,800.0,794.0,850.0,750.0,703.0,,850.0,600.0
201412260DEN,-476.0,-588.0,-667.0,-667.0,-588.0,,-667.0,-714.0,420.0,480.0,475.0,450.0,394.0,,475.0,500.0
201412260DET,150.0,137.0,123.0,129.0,116.0,,129.0,129.0,-164.0,-152.0,-149.0,-149.0,-149.0,,-152.0,-154.0
201412260MEM,-110.0,-120.0,-130.0,-125.0,-127.0,,-132.0,-137.0,102.0,108.0,108.0,104.0,-101.0,,110.0,114.0
201412260NOP,-120.0,-137.0,-152.0,-149.0,-159.0,,-152.0,-161.0,112.0,124.0,123.0,129.0,123.0,,129.0,135.0
201412260OKC,-303.0,-263.0,-286.0,-278.0,-286.0,,-303.0,-303.0,270.0,235.0,225.0,240.0,214.0,,240.0,240.0
201412260ORL,160.0,150.0,148.0,150.0,133.0,,145.0,154.0,-175.0,-167.0,-182.0,-169.0,-169.0,,-167.0,-189.0
201412260POR,-909.0,-1000.0,-1111.0,-1250.0,-1111.0,,-1250.0,-833.0,730.0,794.0,700.0,750.0,614.0,,750.0,570.0
201412260SAC,166.0,188.0,170.0,179.0,166.0,,185.0,179.0,-182.0,-208.0,-213.0,-222.0,-217.0,,-227.0,-222.0
201412270BRK,-169.0,-147.0,-149.0,-149.0,-156.0,,-152.0,-164.0,154.0,134.0,123.0,129.0,121.0,,129.0,135.0
201412270CHI,-476.0,-526.0,-556.0,-556.0,-588.0,,-556.0,-588.0,420.0,442.0,420.0,375.0,383.0,,425.0,430.0
201412270CHO,-233.0,-238.0,-270.0,-263.0,-263.0,,-263.0,-278.0,213.0,214.0,215.0,220.0,198.0,,220.0,220.0
201412270GSW,-3333.0,-10000.0,-5000.0,-10000.0,-10000.0,,,-10000.0,2000.0,3500.0,2100.0,2000.0,1331.0,,2200.0,1600.0
201412270LAC,-204.0,-179.0,-185.0,-189.0,-200.0,,-182.0,-200.0,186.0,163.0,150.0,165.0,152.0,,160.0,165.0
201412270MIA,150.0,139.0,131.0,140.0,123.0,,135.0,140.0,-164.0,-154.0,-161.0,-161.0,-159.0,,-156.0,-169.0
201412270MIL,150.0,162.0,154.0,165.0,143.0,,165.0,165.0,-164.0,-182.0,-192.0,-189.0,-185.0,,-185.0,-200.0
201412270SAC,-217.0,-244.0,-256.0,-250.0,-256.0,,-250.0,-263.0,198.0,218.0,204.0,210.0,193.0,,204.0,210.0
201412270UTA,-588.0,-556.0,-588.0,-588.0,-588.0,,-556.0,-625.0,509.0,465.0,425.0,400.0,380.0,,425.0,445.0
201412270WAS,-455.0,-526.0,-556.0,-556.0,-526.0,,-556.0,-588.0,395.0,450.0,409.0,375.0,359.0,,425.0,434.0
201412280CLE,-370.0,-312.0,-345.0,-345.0,-345.0,,-357.0,-385.0,330.0,273.0,265.0,275.0,250.0,,275.0,300.0
201412280DAL,-127.0,-118.0,-135.0,-130.0,-139.0,,-132.0,-149.0,118.0,106.0,110.0,110.0,108.0,,110.0,125.0
201412280DEN,138.0,123.0,118.0,120.0,112.0,,120.0,125.0,-149.0,-135.0,-143.0,-141.0,-145.0,,-141.0,-149.0
201412280LAL,194.0,183.0,170.0,175.0,163.0,,175.0,179.0,-213.0,-204.0,-213.0,-208.0,-213.0,,-213.0,-222.0
201412280POR,-769.0,-769.0,-909.0,-909.0,-833.0,,-909.0,-909.0,620.0,671.0,600.0,600.0,509.0,,600.0,600.0
201412280SAS,-109.0,-118.0,-118.0,-120.0,-118.0,,-125.0,-115.0,100.0,106.0,-103.0,100.0,-108.0,,104.0,-105.0
201412290BRK,-101.0,-109.0,-110.0,-115.0,-115.0,,-116.0,-125.0,-108.0,-101.0,-110.0,-105.0,-110.0,,-105.0,104.0
201412290CHO,-139.0,-143.0,-152.0,-149.0,-152.0,,-152.0,-143.0,127.0,129.0,125.0,129.0,119.0,,129.0,120.0
201412290HOU,-164.0,-164.0,-172.0,-164.0,-179.0,,-167.0,-175.0,150.0,149.0,140.0,145.0,138.0,,145.0,145.0
201412290IND,198.0,171.0,160.0,170.0,161.0,,175.0,179.0,-217.0,-189.0,-200.0,-200.0,-208.0,,-213.0,-222.0
201412290LAC,-769.0,-909.0,-1111.0,-1000.0,-1000.0,,-1000.0,-1111.0,660.0,730.0,700.0,650.0,559.0,,650.0,700.0
201412290MIA,-233.0,-222.0,-208.0,-233.0,-233.0,,-233.0,-222.0,213.0,199.0,170.0,190.0,175.0,,190.0,179.0
201412300ATL,-250.0,-294.0,-270.0,-303.0,-256.0,,-294.0,-278.0,229.0,256.0,210.0,250.0,196.0,,235.0,220.0
201412300CHI,-500.0,-556.0,-556.0,-588.0,-588.0,,-625.0,-556.0,440.0,461.0,420.0,400.0,390.0,,450.0,400.0
201412300DAL,-200.0,-208.0,-192.0,-222.0,-217.0,,-213.0,-213.0,181.0,188.0,154.0,179.0,167.0,,175.0,175.0
201412300DEN,-227.0,-208.0,-256.0,-222.0,-233.0,,-233.0,-250.0,204.0,188.0,204.0,179.0,177.0,,190.0,200.0
201412300GSW,-2000.0,-5000.0,-5000.0,-5000.0,-10000.0,,-5000.0,-5000.0,1500.0,1745.0,1800.0,1800.0,1250.0,,1600.0,1400.0
201412300MEM,-108.0,-109.0,-114.0,-110.0,-111.0,,-116.0,-128.0,-101.0,-101.0,-105.0,-110.0,-115.0,,-105.0,104.0
201412300NOP,-119.0,-115.0,-132.0,-125.0,-130.0,,-125.0,-120.0,110.0,104.0,108.0,104.0,100.0,,104.0,100.0
201412300ORL,110.0,104.0,104.0,104.0,-102.0,,104.0,-105.0,-119.0,-115.0,-125.0,-125.0,-125.0,,-125.0,-114.0
201412300POR,-159.0,-159.0,-164.0,-161.0,-161.0,,-161.0,-161.0,146.0,143.0,135.0,140.0,127.0,,140.0,135.0
201412300UTA,-256.0,-294.0,-323.0,-303.0,-294.0,,-312.0,-286.0,235.0,256.0,254.0,250.0,219.0,,250.0,225.0
201412310BOS,108.0,108.0,108.0,104.0,100.0,,114.0,114.0,-118.0,-120.0,-132.0,-125.0,-133.0,,-135.0,-139.0
201412310CLE,-101.0,102.0,-102.0,-105.0,-112.0,,-105.0,100.0,-108.0,-114.0,-119.0,-115.0,-114.0,,-116.0,-120.0
201412310HOU,-769.0,-833.0,-1000.0,-909.0,-833.0,,-909.0,-1250.0,620.0,631.0,650.0,600.0,501.0,,600.0,750.0
201412310IND,-159.0,-164.0,-164.0,-169.0,-185.0,,-172.0,-182.0,146.0,147.0,133.0,150.0,144.0,,150.0,150.0
201412310LAC,-1000.0,-1111.0,-1111.0,-1250.0,-1250.0,,-1111.0,-909.0,800.0,816.0,700.0,750.0,666.0,,700.0,575.0
201412310OKC,-278.0,-345.0,-345.0,-345.0,-345.0,,-345.0,-357.0,250.0,301.0,270.0,275.0,250.0,,270.0,280.0
201412310SAS,-204.0,-200.0,-200.0,-222.0,-213.0,,-213.0,-222.0,186.0,179.0,160.0,179.0,162.0,,175.0,179.0
201501010CHI,-556.0,-588.0,-714.0,-667.0,-667.0,,-714.0,-667.0,480.0,498.0,509.0,450.0,417.0,,500.0,459.0
201501010MIN,172.0,160.0,154.0,165.0,146.0,,165.0,160.0,-189.0,-179.0,-189.0,-189.0,-189.0,,-185.0,-196.0
201501020BOS,235.0,215.0,210.0,220.0,190.0,,210.0,220.0,-256.0,-244.0,-263.0,-263.0,-250.0,,-250.0,-263.0
201501020CHO,102.0,104.0,102.0,104.0,-103.0,,104.0,100.0,-111.0,-116.0,-123.0,-125.0,-123.0,,-125.0,-120.0
201501020GSW,-208.0,-185.0,-192.0,-189.0,-192.0,,-185.0,-200.0,190.0,166.0,160.0,165.0,150.0,,165.0,165.0
201501020LAL,186.0,166.0,150.0,160.0,146.0,,160.0,154.0,-204.0,-185.0,-185.0,-179.0,-189.0,,-182.0,-189.0
201501020MIL,-115.0,-123.0,-132.0,-125.0,-127.0,,-125.0,-130.0,106.0,110.0,108.0,104.0,-101.0,,104.0,110.0
201501020NOP,112.0,120.0,102.0,114.0,104.0,,114.0,104.0,-120.0,-133.0,-123.0,-135.0,-132.0,,-135.0,-125.0
201501020NYK,179.0,169.0,160.0,170.0,149.0,,170.0,165.0,-196.0,-189.0,-200.0,-200.0,-192.0,,-200.0,-200.0
201501020OKC,-333.0,-312.0,-345.0,-345.0,-323.0,,-333.0,-357.0,300.0,277.0,265.0,275.0,238.0,,265.0,280.0
201501020ORL,131.0,124.0,118.0,120.0,114.0,,125.0,125.0,-143.0,-137.0,-143.0,-141.0,-145.0,,-147.0,-149.0
201501020PHO,-1000.0,-1667.0,-1429.0,-2000.0,-2000.0,,-2500.0,-2500.0,830.0,1125.0,900.0,1000.0,861.0,,1200.0,1100.0
201501020UTA,175.0,165.0,150.0,165.0,144.0,,165.0,165.0,-192.0,-182.0,-182.0,-189.0,-185.0,,-185.0,-200.0
201501030CHI,-526.0,-526.0,-588.0,-556.0,-556.0,,-625.0,-625.0,459.0,438.0,430.0,375.0,375.0,,450.0,450.0
201501030DEN,-112.0,-127.0,-128.0,-125.0,-123.0,,-125.0,-115.0,104.0,114.0,106.0,104.0,-103.0,,104.0,-105.0
201501030HOU,-303.0,-294.0,-312.0,-303.0,-278.0,,-303.0,-303.0,270.0,256.0,245.0,250.0,206.0,,240.0,240.0
201501030LAC,-2500.0,-10000.0,-10000.0,-10000.0,-10000.0,,,-10000.0,1700.0,3000.0,2800.0,2000.0,1364.0,,2000.0,1600.0
201501030MIN,-122.0,-116.0,-118.0,-125.0,-120.0,,-125.0,-125.0,112.0,104.0,-102.0,104.0,-105.0,,104.0,104.0
201501030ORL,-175.0,-172.0,-182.0,-175.0,-179.0,,-175.0,-189.0,160.0,154.0,150.0,154.0,140.0,,154.0,154.0
201501030POR,-294.0,-256.0,-244.0,-250.0,-256.0,,-250.0,-250.0,265.0,229.0,195.0,210.0,195.0,,210.0,200.0
201501030SAS,-222.0,-233.0,-244.0,-238.0,-244.0,,-244.0,-250.0,204.0,210.0,195.0,200.0,184.0,,200.0,200.0
201501040CLE,245.0,285.0,270.0,275.0,238.0,,275.0,290.0,-270.0,-323.0,-345.0,-345.0,-323.0,,-357.0,-370.0
201501040DET,-130.0,-154.0,-167.0,-164.0,-167.0,,-167.0,-175.0,120.0,140.0,135.0,145.0,131.0,,145.0,145.0
201501040LAL,-101.0,-110.0,-115.0,-115.0,-115.0,,-116.0,-105.0,-108.0,100.0,-105.0,-105.0,-112.0,,-105.0,-115.0
201501040MIA,118.0,118.0,114.0,114.0,106.0,,114.0,114.0,-128.0,-130.0,-139.0,-135.0,-137.0,,-135.0,-137.0
201501040NYK,290.0,274.0,245.0,260.0,225.0,,260.0,260.0,-323.0,-312.0,-312.0,-323.0,-303.0,,-323.0,-333.0
201501040PHO,-102.0,-115.0,-116.0,-120.0,-118.0,,-116.0,-115.0,-106.0,102.0,-104.0,100.0,-108.0,,-105.0,-105.0
201501050BOS,-233.0,-227.0,-227.0,-233.0,-233.0,,-233.0,-250.0,213.0,202.0,185.0,190.0,175.0,,190.0,200.0
201501050BRK,300.0,274.0,270.0,260.0,225.0,,250.0,240.0,-333.0,-312.0,-345.0,-323.0,-303.0,,-312.0,-303.0
201501050CHI,-139.0,-141.0,-152.0,-154.0,-156.0,,-156.0,-149.0,127.0,127.0,125.0,135.0,123.0,,135.0,125.0
201501050GSW,-149.0,-154.0,-164.0,-161.0,-161.0,,-161.0,-154.0,138.0,138.0,135.0,140.0,127.0,,140.0,129.0
201501050LAC,-222.0,-217.0,-233.0,-233.0,-233.0,,-233.0,-227.0,204.0,195.0,185.0,190.0,177.0,,190.0,185.0
201501050MEM,-1667.0,-2500.0,-2000.0,-2500.0,-3333.0,,-2500.0,-2000.0,1200.0,1450.0,1200.0,1200.0,998.0,,1250.0,950.0
201501050MIN,194.0,181.0,170.0,175.0,160.0,,175.0,150.0,-213.0,-204.0,-208.0,-208.0,-208.0,,-213.0,-182.0
201501050NOP,-154.0,-154.0,-161.0,-154.0,-152.0,,-156.0,-143.0,142.0,139.0,131.0,135.0,119.0,,135.0,120.0
201501050PHI,194.0,173.0,165.0,170.0,154.0,,170.0,154.0,-213.0,-192.0,-204.0,-200.0,-200.0,,-200.0,-189.0
201501050POR,-1000.0,-1250.0,-1111.0,-1250.0,-1250.0,,-1429.0,-1429.0,800.0,890.0,700.0,750.0,631.0,,850.0,825.0
201501050UTA,-115.0,-118.0,-123.0,-125.0,-130.0,,-125.0,-133.0,106.0,106.0,102.0,104.0,100.0,,104.0,112.0
201501060MIL,194.0,175.0,165.0,170.0,147.0,,170.0,150.0,-213.0,-196.0,-204.0,-200.0,-189.0,,-200.0,-182.0
201501060SAS,-400.0,-370.0,-385.0,-385.0,-370.0,,-400.0,-385.0,355.0,322.0,300.0,290.0,270.0,,309.0,300.0
201501070ATL,-169.0,-169.0,-179.0,-175.0,-182.0,,-175.0,-189.0,154.0,152.0,148.0,154.0,141.0,,154.0,160.0
201501070BRK,-208.0,-189.0,-204.0,-200.0,-200.0,,-200.0,-222.0,190.0,171.0,165.0,170.0,154.0,,170.0,179.0
201501070CHI,-588.0,-667.0,-714.0,-714.0,-714.0,,-769.0,-714.0,509.0,545.0,509.0,500.0,440.0,,550.0,480.0
201501070CHO,172.0,172.0,154.0,175.0,156.0,,175.0,179.0,-189.0,-192.0,-192.0,-208.0,-204.0,,-213.0,-222.0
201501070CLE,240.0,222.0,204.0,220.0,194.0,,220.0,225.0,-270.0,-250.0,-256.0,-263.0,-256.0,,-270.0,-286.0
201501070DAL,-400.0,-476.0,-500.0,-500.0,-476.0,,-500.0,-500.0,355.0,400.0,370.0,350.0,325.0,,375.0,375.0
201501070DEN,-278.0,-286.0,-333.0,-303.0,-312.0,,-312.0,-333.0,250.0,252.0,260.0,250.0,231.0,,250.0,260.0
201501070GSW,-714.0,-833.0,-1000.0,-909.0,-833.0,,-909.0,-769.0,590.0,614.0,700.0,600.0,512.0,,600.0,540.0
201501070LAC,-556.0,-667.0,-714.0,-714.0,-667.0,,-714.0,-588.0,480.0,538.0,509.0,500.0,425.0,,500.0,420.0
201501070MIN,355.0,326.0,300.0,300.0,273.0,,325.0,300.0,-400.0,-370.0,-400.0,-400.0,-385.0,,-435.0,-400.0
201501070PHI,270.0,244.0,235.0,240.0,221.0,,240.0,229.0,-303.0,-278.0,-294.0,-278.0,-294.0,,-303.0,-294.0
201501070SAC,315.0,279.0,254.0,275.0,245.0,,275.0,260.0,-345.0,-312.0,-333.0,-345.0,-333.0,,-357.0,-333.0
201501070WAS,-1667.0,-2000.0,-2500.0,-3333.0,-2500.0,,-3333.0,-2500.0,1300.0,1322.0,1400.0,1400.0,966.0,,1400.0,1100.0
201501080NYK,800.0,816.0,700.0,750.0,627.0,,750.0,625.0,-1000.0,-1111.0,-1111.0,-1250.0,-1250.0,,-1250.0,-1000.0
201501080POR,-385.0,-417.0,-455.0,-455.0,-435.0,,-455.0,-385.0,340.0,358.0,340.0,325.0,301.0,,350.0,300.0
201501080TOR,-909.0,-1111.0,-1111.0,-1250.0,-1111.0,,-1250.0,-909.0,730.0,816.0,700.0,750.0,610.0,,750.0,600.0
201501090BRK,-667.0,-556.0,-625.0,-588.0,-625.0,,-667.0,-769.0,550.0,474.0,459.0,400.0,401.0,,475.0,525.0
201501090DET,138.0,127.0,118.0,125.0,114.0,,120.0,129.0,-149.0,-141.0,-143.0,-145.0,-145.0,,-141.0,-154.0
201501090GSW,-1000.0,-1429.0,-1667.0,-1667.0,-1667.0,,-1429.0,-1000.0,830.0,950.0,1000.0,900.0,732.0,,850.0,620.0
201501090IND,-222.0,-222.0,-244.0,-238.0,-233.0,,-238.0,-256.0,204.0,197.0,200.0,200.0,177.0,,195.0,210.0
201501090LAL,-120.0,-123.0,-123.0,-125.0,-125.0,,-132.0,-139.0,112.0,110.0,102.0,104.0,-101.0,,110.0,100.0
201501090MIL,-435.0,-500.0,-588.0,-556.0,-500.0,,-526.0,-556.0,380.0,420.0,425.0,375.0,344.0,,400.0,400.0
201501090NOP,-105.0,-114.0,-125.0,-115.0,-122.0,,-125.0,-120.0,-103.0,102.0,102.0,-105.0,-104.0,,104.0,100.0
201501090OKC,-667.0,-909.0,-909.0,-909.0,-833.0,,-909.0,-833.0,550.0,725.0,600.0,600.0,496.0,,575.0,570.0
201501090SAC,-185.0,-196.0,-196.0,-200.0,-208.0,,-222.0,-189.0,170.0,175.0,160.0,170.0,161.0,,179.0,154.0
201501090SAS,-182.0,-200.0,-208.0,-208.0,-208.0,,-213.0,-222.0,166.0,179.0,167.0,175.0,159.0,,175.0,179.0
201501090WAS,-101.0,-114.0,-115.0,-115.0,-122.0,,-116.0,-115.0,-108.0,102.0,-105.0,-105.0,-105.0,,-105.0,-105.0
201501100CHI,-256.0,-250.0,-256.0,-250.0,-263.0,,-250.0,-263.0,235.0,225.0,204.0,210.0,198.0,,210.0,210.0
201501100DET,-244.0,-222.0,-238.0,-233.0,-238.0,,-238.0,-233.0,225.0,200.0,195.0,190.0,181.0,,195.0,190.0
201501100HOU,-769.0,-714.0,-833.0,-833.0,-769.0,,-833.0,-833.0,620.0,587.0,540.0,550.0,462.0,,550.0,550.0
201501100LAC,-152.0,-156.0,-161.0,-161.0,-161.0,,-161.0,-149.0,140.0,141.0,133.0,140.0,125.0,,140.0,125.0
201501100MIN,480.0,516.0,530.0,450.0,397.0,,475.0,450.0,-556.0,-625.0,-769.0,-667.0,-625.0,,-667.0,-625.0
201501100NYK,250.0,289.0,300.0,275.0,239.0,,260.0,260.0,-278.0,-333.0,-400.0,-345.0,-323.0,,-323.0,-333.0
201501100PHI,260.0,248.0,250.0,250.0,220.0,,240.0,260.0,-286.0,-278.0,-323.0,-303.0,-294.0,,-303.0,-333.0
201501100POR,-1250.0,-1667.0,-2000.0,-2000.0,-3333.0,,-2500.0,-3333.0,950.0,1200.0,1200.0,1000.0,975.0,,1150.0,1200.0
201501100TOR,-769.0,-769.0,-909.0,-909.0,-833.0,,-909.0,-909.0,620.0,671.0,650.0,600.0,509.0,,600.0,600.0
201501110ATL,-182.0,-169.0,-182.0,-179.0,-182.0,,-185.0,-189.0,166.0,152.0,150.0,160.0,141.0,,165.0,154.0
201501110LAC,-556.0,-556.0,-667.0,-588.0,-588.0,,-625.0,-588.0,480.0,465.0,475.0,400.0,380.0,,450.0,430.0
201501110LAL,235.0,210.0,195.0,220.0,192.0,,210.0,220.0,-256.0,-233.0,-244.0,-270.0,-256.0,,-250.0,-278.0
201501110MEM,-152.0,-159.0,-169.0,-161.0,-169.0,,-161.0,-182.0,140.0,143.0,138.0,140.0,131.0,,140.0,150.0
201501110SAC,-137.0,-149.0,-169.0,-161.0,-169.0,,-161.0,-169.0,125.0,136.0,138.0,140.0,131.0,,140.0,140.0
201501120BOS,194.0,188.0,185.0,190.0,177.0,,200.0,170.0,-213.0,-208.0,-227.0,-233.0,-233.0,,-244.0,-208.0
201501120BRK,265.0,260.0,250.0,250.0,223.0,,240.0,250.0,-294.0,-294.0,-323.0,-303.0,-303.0,,-303.0,-312.0
201501120CHI,-588.0,-714.0,-714.0,-769.0,-769.0,,-769.0,-769.0,509.0,580.0,509.0,520.0,493.0,,550.0,535.0
201501120TOR,-208.0,-233.0,-244.0,-238.0,-250.0,,-250.0,-233.0,190.0,210.0,195.0,200.0,188.0,,210.0,190.0
201501130IND,-588.0,-714.0,-833.0,-714.0,-769.0,,-769.0,-714.0,509.0,569.0,600.0,500.0,463.0,,525.0,500.0
201501130LAL,131.0,125.0,114.0,120.0,112.0,,120.0,112.0,-143.0,-139.0,-139.0,-141.0,-143.0,,-141.0,-133.0
201501130PHI,509.0,465.0,480.0,400.0,421.0,,475.0,500.0,-588.0,-556.0,-667.0,-588.0,-667.0,,-667.0,-714.0
